emp_ID,emp_Name,emp_Size
554044,Nanyang Commercial Bank,1001-5000
678982,Radix Engenharia e Software,201-500
2276878,UKB IT Solutions,1-50
1580923,Job Time,1-50
2259458,New Tech Mechanical Systems,1-50
887922,Seer Technologies,1-50
2611361,DomainNameSales,-1-0
2257529,Itera (Mexico),201-500
2898734,L3Harris,10000--1
530163,ALSA Engineering and Construction,1001-5000
1269936,Fusion,1-50
1830749,Fund That Flip,1-50
1063485,cbs,-1-0
803983,Platform9 Systems,1-50
1291467,Champion Petfoods,201-500
12266,Valtech,1001-5000
10145,De La Rue,1001-5000
1311069,sinit kunststoffwerke,51-200
6342,Edison,1001-5000
575222,EG,501-1000
1308950,The Point at Rockridge,51-200
2262042,NMS Recruitment,1-50
959453,Unioil Petroleum Philippines,51-200
276974,Eurasia Foundation,1-50
845795,Kiloutou,5001-10000
1529207,Halbauer,-1-0
7125,SinoPac,5001-10000
1408315,Fource Communications,1-50
3974,SKF,10000--1
263215,DeSimone Consulting Engineers,201-500
1074634,Forexx,-1-0
2444189,Alteos,1-50
525509,Strategic Systems International,201-500
3010448,Karl Hartinger Crane,-1-0
782837,Opensoft (Portugal),51-200
1669303,Trinity College (Melbourne),201-500
683816,Chartboost,51-200
3071372,K.B.C. Associates,-1-0
2899834,Nextogen,-1-0
1922763,RM Group,51-200
2113573,Slang,1-50
267416,DisplayLink,51-200
10477,Aer Lingus,1001-5000
607898,CSEM,201-500
652044,eRecruiter Nigeria,1-50
515568,Teesside University,1001-5000
1086846,Autoship Systems,1-50
327390,Boots,10000--1
1311052,VecTrance,1-50
832086,Pico,51-200
901855,A Community of Friends,51-200
1996917,Xpertise Recruitment ,1-50
430553,IFRC,501-1000
1419931,Management Services Helwig Schmitt,-1-0
1140584,Precima,51-200
673262,Juris Technologies,51-200
498437,TNS SIFO,51-200
3010535,Brabbler,51-200
454160,RNIB,1001-5000
644260,Aero Systems Indonesia,201-500
2323279,Advocate Aurora Health,10000--1
333748,DEFTeam Solutions,51-200
1454579,Tractive,51-200
2993453,MoneyFellows,1-50
2897186,Ibex (Israel),1-50
444756,Okta,501-1000
1160288,Dremio,1-50
1156607,Parvana,1-50
40893,NGA HR,5001-10000
2382929,All Day Service Solutions,-1-0
2290724,Stenon,1-50
2853633,Vestrics Technologies,1-50
1092477,Siya Infotech Solution,1-50
263813,Knight Piésold Consulting,501-1000
3055383,Boundless Consulting Human Resources Architects,-1-0
3835,Veeco Instruments,1001-5000
455117,Pacific Blue Cross,501-1000
934027,Hypoport,1001-5000
676155,Netlink Group,51-200
1191115,N8 Identity,1-50
705314,Lightbend,51-200
2101097,The Marketing Agency,51-200
2864137,Sitoo,-1-0
43336,Accuro,201-500
15999,IPC,1001-5000
648316,F10 Search & Selection,1-50
2980155,OPTOSEM TECHNOLOGIES,-1-0
2958174,Allnet.Italia,-1-0
1143663,EASI,201-500
504631,AE2S,201-500
1792089,EagleBurgmann,1001-5000
539488,Jimdo,201-500
1198450,Tribal Callista,501-1000
1789772,2btube,51-200
6272,Entegris,1001-5000
931804,Victor Reinz,10000--1
263590,Ambarella,501-1000
753722,Croissance Clinical Research,1-50
1734749,Earnix,51-200
1173572,Octagon Professionals,51-200
1351338,Ubiquity,1001-5000
318708,Aptech,201-500
2905431,Sonalake,-1-0
959811,TripFactory,51-200
1387192,Prestige Group (Bangalore),1001-5000
1138157,SHOEBOX,51-200
262335,Spellman High Voltage Electronics Corp.,1001-5000
721398,Troy,501-1000
1909180,Floship,1-50
1361303,tec,201-500
1158145,Juvo,1-50
2064807,Kata.ai,51-200
2902112,Max Zeller Söhne,-1-0
987083,De Rechtspraak,5001-10000
1661410,Adexen,1-50
2479711,RapidDeploy,1-50
376290,Université libre de Bruxelles,1001-5000
565018,EPS Consultants,501-1000
2996531,Disperse,1-50
7416,Cushman & Wakefield,10000--1
852305,project44,51-200
1388055,LoanSnap,51-200
259315,Clinilabs,51-200
2360228,Tocco Studios,1-50
2888716,The ASO Co,1-50
1710888,integrate.ai,51-200
452623,Groom & Associates,1-50
2852674,Uptrends,1-50
1375737,Syntactics,1-50
389143,Media24,1001-5000
435108,UMT,51-200
244058,CCG Systems,1-50
457998,Durham College,201-500
1404505,R3,201-500
841548,Melon,51-200
934141,Ernsting's family,1001-5000
2952850,IG B2B for Insurers + Brokers,-1-0
271977,Information Gateways,51-200
766644,Verder,201-500
2608222,Solaris Bus & Coach,-1-0
794769,Clearwater People Solutions,1-50
513508,Home Credit India,10000--1
1932148,Octimine Technologies,1-50
25377,AssetMetrix,51-200
3074745,La Risorsa Umana.it,-1-0
2606923,Space Work,-1-0
2950142,D-Verge Group,-1-0
1727222,BROCKHAUS,51-200
17406,ISO New England,501-1000
1283724,Circassia,201-500
365632,deviantArt,51-200
1189940,vida,-1-0
39194,Arval BNP Paribas Group,5001-10000
928948,Errands Services,1-50
14030,Caritas,1-50
1956983,Scalefast,51-200
997703,Viral Technologies,1-50
721794,Unify Square,51-200
2261716,Oursky,1-50
511553,Mater Health Services,5001-10000
1022936,Broadcasting Center Europe,201-500
837487,Checkout.com,201-500
1321976,ACA IT-Solutions (Belgium),51-200
1773697,Terra Firma,1-50
1148371,213 Hospitality,201-500
1087108,OnlineTyari,1-50
2137249,Planung für Logistik & Transport,1-50
306327,Netsize,51-200
7651,O'Reilly Media,201-500
1153133,Applied Micro Electronics,51-200
1160918,Kwikee,51-200
1067331,Greiner AG,10000--1
28399,Nufarm,1001-5000
346145,Study Group,1001-5000
3063885,Mahaney Group,51-200
1947226,Aptus Data Labs,51-200
2960533,Brosnan Construction,-1-0
987239,Hago Nederland,1001-5000
1282755,GTB,1001-5000
258554,COMSOL,51-200
9671,ACME Communications,51-200
2441026,Southern Scripts,51-200
278392,Xduce,1-50
1645153,Kromek Group,51-200
2546377,XTM International,51-200
918530,Solidarity Center,51-200
1419556,COSMO CONSULT,51-200
700968,SGA,1-50
2995897,Beautitag,1-50
570290,Inside Software,51-200
2954057,HashStudioz,1-50
342460,Tsymmetry,51-200
260115,Compressor Controls,201-500
259224,Driscoll’s,1001-5000
546855,SHARP,51-200
1603821,Centili,51-200
1078167,MagneticOne,1-50
445338,Netquest,1-50
471175,i-Nexus,51-200
1060659,Facelift,51-200
1674523,Ledger,201-500
1075941,Sunweb Group,201-500
1000945,Prisma Media,1001-5000
1336332,Wavelabs Technologies,51-200
1075438,Oad Reizen,-1-0
715509,JOOR,51-200
934755,Kap-Beteiligungs-Ag,1001-5000
2952235,GatewayVR,-1-0
1107948,Standav,201-500
2074736,Ideal Consultants,1-50
2962249,Aimstorm Solutions,1-50
1476490,Kaidee,51-200
1968164,MotoNovo Finance,501-1000
133527,Corptax,201-500
1572019,Ikonika,1-50
2885036,NISI (HK),-1-0
2053612,valantic,501-1000
337311,Bisnode,1001-5000
1000934,afb Application Services,51-200
2109036,Affable Jobs,1-50
977654,Quess,10000--1
2080799,Cloudester,1-50
558536,GSCF,1-50
2297577,redShift Recruiting,1-50
554558,Axproz,1-50
958631,Geoswift,201-500
2379176,TalentNex Consulting,1-50
877864,PB Leiner,51-200
812454,The Insiders,51-200
3013369,Vaduo,-1-0
2197339,Australiance,1-50
1671941,Perpetua,1-50
316578,ZHAW,1001-5000
668234,Macroview Telecom Group,501-1000
16510,Blue Cross and Blue Shield of Nebraska,1001-5000
760746,Digitas,5001-10000
255903,Eagle Construction,51-200
3076837,Marco Fuhrer – Management Consultants,-1-0
1069094,Chronicled,1-50
3057862,CasperLabs,-1-0
994532,Maropost,51-200
2347599,Thinkwise,51-200
224280,Unify,1001-5000
854652,Carto,51-200
308451,Langara College,1001-5000
1378345,Toca Boca,1-50
528043,Olayan Descon,1001-5000
399567,MIC Customs Solutions,201-500
11804,Datalex,201-500
1158898,New Context Services,1-50
2101930,RIPS Technologies,1-50
1385384,vidaXL,1001-5000
5032,Sandata Technologies,201-500
803191,iTalent Digital,201-500
1371764,Rabbit Digital,1-50
735608,Züblin,10000--1
3045249,Humanitas Consultora,1-50
1746558,Alltitude,1-50
1197364,Lightricks,201-500
485977,Atmosphere,1-50
35613,University of Glasgow,1001-5000
304392,Flexera,1001-5000
3071411,Infinity Jobs,-1-0
413638,Advantage Communications,201-500
241270,Sage Intacct,501-1000
31609,WLT Group,10000--1
982499,MERMEC Group,501-1000
987452,NL Jobs,501-1000
3049639,ACTIVE SOLUTION,-1-0
319807,Interone,201-500
1123936,Powershelf,51-200
416373,SoftAtHome,51-200
1043824,Beaumont Hospital (Ireland),1001-5000
2510101,Spokesly,201-500
447473,HSO,1-50
1556755,iDirect Asia,51-200
2912954,Netsparker,51-200
246613,Yanmar America Corp,201-500
2015036,Atidot,1-50
1936148,Institut de la Vision,201-500
521289,SSPL,1-50
933865,BIG direkt gesund,501-1000
689703,Badminton England,51-200
1191860,Software Competitiveness International,1-50
1154885,Uplift,1-50
1390515,MicroEngine Technology,-1-0
397908,Westminster City Council,1001-5000
290970,N/S,51-200
2213497,EGYPTROL,51-200
3061402,Dev Search,-1-0
141090,D2L,501-1000
1322515,HOSTMAKER,501-1000
993509,Prodege,201-500
150,Chubb,10000--1
598508,Telinno Consulting,51-200
275268,Soe Software,1-50
467872,Ambab Infotech,1-50
2931664,Zeelo,1-50
395394,Ryan Specialty Group,1001-5000
351212,Thalys,51-200
3030237,CreativeMorph,1-50
1563896,Big Mamma Groupe,51-200
2994251,AXYMATIC,-1-0
1273205,QM Environmental,501-1000
1583893,Technical Resources,1-50
1549693,targens,51-200
907936,Endeavour Silver,501-1000
1785538,Able,51-200
223913,Kapsch,501-1000
376154,daa,1001-5000
6056,Swedish Match,5001-10000
1468022,inRiver,51-200
934229,KWS Group,1001-5000
11391,SmarTone,1001-5000
1266817,Globality,201-500
1312417,Quality@Speed,1-50
598224,TWO95 International,1-50
266278,United Nations Foundation,201-500
14999,Aldo,10000--1
3053194,Aristos Search,-1-0
1457111,foodspring,51-200
2820264,OneInfo Consulting,-1-0
2522756,PromoFarma,51-200
3015195,Tones.be,-1-0
10733,Fromageries Bel,10000--1
749044,ACENSI,1001-5000
504084,Xtra! Vancouver,-1-0
7253,Welch Allyn,1001-5000
954611,Simplify360,1-50
12624,RGP,1001-5000
1363555,CAS Concepts and Solutions,51-200
2364665,Management Performance Associates,-1-0
229852,Great Wall Motor Company,10000--1
2879192,Zebra Medical Vision,-1-0
2916742,Accordia Solution,1-50
836661,Spring,51-200
10091,Taco Bell,10000--1
9051,CBC/Radio-Canada,5001-10000
1013721,Blockchain,51-200
224351,CNA Corporation,501-1000
479837,Mota-Engil,5001-10000
2271493,Parveen Travel & Tourism,1-50
1379276,Jeuxvideo,-1-0
857103,Callkey Networks,1-50
3069850,HILLEBRAND Personalberatung,-1-0
1537074,Viftech Solutions,51-200
721552,InnovAccer,201-500
1016573,King Abdullah Petroleum Studies and Research Center,51-200
27776,Johnsonville,1001-5000
924451,WaterSaver Faucet,201-500
1184772,Century Pacific Food,501-1000
7844,Astellas,10000--1
627929,TenTech,1-50
1371758,Hidayath Group,501-1000
3079997,Ntechsez Consultancy service,-1-0
1884223,Khelomore,1-50
425248,AG Insurance,1001-5000
2984719,VL-TRAC,-1-0
1376574,International Micro Village,1-50
1362442,TIM,51-200
742115,Rebtel,51-200
2606848,CLAFIS Ingenieus,-1-0
1304228,Hivery,1-50
2237393,Merantix,1-50
3065236,Jardine Distribution,51-200
2823284,Konverge,-1-0
1014111,Ruptela,51-200
1024242,Auxo Technology Labs,1-50
1287012,marketingverbund Vertriebs,51-200
366082,SoftLayer,501-1000
2435983,Investiere,1-50
884088,Rapidminer,51-200
2252187,Propelrr,1-50
40394,AIS,51-200
2926518,MultiPhy,-1-0
910072,SkyKick,51-200
2063927,Spark Charter School,1-50
2524878,Jack and Jones,1-50
1551575,Dozr,1-50
2029213,PlaceScore,1-50
14429,Kastle Systems,501-1000
2968719,Anaxee Digital Runners,-1-0
1314258,Nexeo Groupe,201-500
2400714,Lubna,-1-0
3046649,Intotest,1-50
1564736,Zilingo,201-500
1347599,Ahold Delhaize,-1-0
308906,WSIB,1001-5000
592646,Monex Investindo Futures,51-200
3838,RSA Security,1001-5000
1879589,Pricefx,201-500
2189674,Kineton,51-200
2157450,Hutech International Group,51-200
657625,Dexus,201-500
1367273,Digital Consultants,1-50
863037,Seasalt,1001-5000
2057846,Technology Trends Group,1-50
34010,MAYA Heat Transfer Technologies,51-200
721647,Dairy Farm,10000--1
1284188,AppZen,51-200
762879,Electricity North West,1001-5000
1304391,Junior Talent,1-50
36436,M&G plc,5001-10000
2116966,Permutive,51-200
271128,Circular Edge,1-50
2397381,Brickshare,1-50
717301,Tung Wah College,1001-5000
1363079,NetLink Trust,201-500
846348,Prodware,1001-5000
141439,everis,10000--1
1802785,Identitas,51-200
1533308,Zeta,201-500
221522,Omniplex World Services Corporation,10000--1
1137642,Windsor Group,1-50
2587694,CAG Group,-1-0
395617,Bigpoint,201-500
2535390,Jarvis Consulting Group,1-50
40925,Puratos,5001-10000
1538363,Profitap,1-50
13873,Milliman,1001-5000
657380,oOh!media,201-500
2877273,CyNation,-1-0
1279954,August 99,1-50
1275621,TriNetX,51-200
308859,DST Global Solutions,1001-5000
1039298,People First Consultants,1-50
489478,Edusys Services,51-200
582919,Eximius Group,51-200
150598,CAA South Central Ontario,1001-5000
1909906,DEG Groep,51-200
232306,KDS,201-500
1759301,TradeIX,51-200
2926360,Pcysys,-1-0
34344,SSH Communications Security,51-200
672518,Belatrix,501-1000
2960465,Best Water Technology Group,-1-0
907312,Rave Mobile Safety,51-200
1051870,Miles (Norway),51-200
1899374,SI Global Solution,51-200
3064919,Ece Danışmanlık,-1-0
1360369,Primeur,51-200
6573,Epiq,5001-10000
3071418,IFOA MANAGEMENT,-1-0
922727,Geotab,1001-5000
1707986,Gantec Publishing Solutions,51-200
1521593,Swogo,1-50
650140,vts Politie Nederland,1001-5000
37428,HBG Construction,1001-5000
1454481,ACV Auctions,501-1000
978523,Change,1-50
2968720,Satyukt,1-50
239017,Benefits Data Trust,51-200
1310349,elbkind,51-200
3051378,Alvy Consulting,-1-0
1172343,Cedar Recruitment,1-50
2389605,Lampenwelt,201-500
419439,Blend360,51-200
621848,Sumo Logic,501-1000
3010121,UK Statistics Authority,-1-0
2462909,Malakoff Médéric Humanis,10000--1
1071652,Sensibill,51-200
3452,telent,1001-5000
1067696,Österreichische Post,10000--1
13061,Louis Dreyfus Group,1001-5000
1499374,LoyaltyLion,1-50
2936327,SANT-TECH,-1-0
498893,EUROPE,201-500
3071484,Interlogic Placements,-1-0
138686,Laramar Group,201-500
672600,VZ VermögensZentrum,501-1000
2051677,iMotions,51-200
40232,Moffitt Cancer Center,5001-10000
2948952,Canada Coaster,1-50
1804434,STP Investment Services,51-200
894775,EASYTEAM,51-200
623119,Intelligent Medical Objects,201-500
12265,United Internet,5001-10000
2165646,Roboyo,1-50
1348575,TVS Next,201-500
421681,Eden Scott,1-50
1049748,HEB Construction,501-1000
3053488,Baanbreed,-1-0
11396,Plante Moran,1001-5000
987369,Kropman Holding,501-1000
2361456,Mozanta,1-50
2729847,LASEC Telecommunications,51-200
25661,Mears,10000--1
733640,TRS The Recruiting Specialists,1-50
2641696,Segware,-1-0
30822,Innovative Systems,51-200
351674,ISIS Papyrus,51-200
1170037,zipari,51-200
3086989,SAIYL,-1-0
1507594,Maestronic,51-200
1620029,Gulf Chinese Trading Corporation,51-200
1546556,FONCTION:SUPPORT,1-50
1569746,Galeri Pekerja,201-500
10656,Securitas,10000--1
885253,Universal Business Team,501-1000
989003,McLeod Software,201-500
413648,Guavus,201-500
2866203,ARNVIND GROUP,-1-0
327811,CSI Consulting,51-200
945287,IT-Experience,1-50
2306470,Chronos Agency,-1-0
3063071,Dot Net Resourcing,-1-0
1977220,Micronclean,201-500
1730411,I-care,51-200
346506,Nesco Resource,1001-5000
2495339,YordLand Engineering,-1-0
233877,d-fine,501-1000
1978045,Neon(NY),51-200
257803,Solar Innovations Architectural Glazing System,51-200
2778583,Omron,-1-0
2866128,Additive Industries,-1-0
344742,Kinetic IT,1001-5000
7068,King Power,51-200
1311867,Bukalapak,201-500
471281,Stedin,1001-5000
1519342,SAI Digital,51-200
507005,Adama,1-50
945112,AUTO1 Group,1001-5000
657483,Cover More Group,501-1000
2061768,eeGames Studio,1-50
678302,Emerge Search Consultants,-1-0
17045,ICW Group,501-1000
198101,NTT Europe,501-1000
2635893,Talenses,-1-0
986853,AB Midden Nederland,1001-5000
1015224,Deswik,201-500
7749,next,10000--1
312092,FedEx SupplyChain,501-1000
1171563,Cabonline,51-200
26431,Tecta America,1001-5000
684018,Fletcher Construction,10000--1
1845988,WOBB,1-50
971220,EverCompliant,1-50
907015,Bemore Resources,1001-5000
2894352,ease solutions Consulting,-1-0
2125715,Tailor Brands,1-50
435718,Sermo,201-500
2910398,Eekhout Bouw,1-50
3051938,Area MediaWeb,-1-0
2871584,Uploan,-1-0
1483908,Fine Biz Solutions,1-50
10769,la Rinascente,1001-5000
1755054,PES Security Services,201-500
41168,Servier,10000--1
2595885,STARTECH INFORMATIQUE,-1-0
778513,Gengo,1-50
231475,State Government of Victoria,501-1000
27045,Telenav,501-1000
762384,Royal Brompton & Harefield NHS Foundation Trust,1001-5000
3060853,Blue People,51-200
134371,POSSIBLE,1001-5000
2608391,Fortune Select,-1-0
2962979,Seckin Internet Solutions,-1-0
674985,Cegal,51-200
613917,Datalynx,1-50
1340824,Mah Sing Group,201-500
1812808,Agolo ,1-50
2583275,Dixa,51-200
916605,Elevate Energy,51-200
1524683,Beanworks Solutions,1-50
2186079,Verse (Spain),1-50
1201314,QIQ QCentris,201-500
697046,Leaseweb,201-500
820798,Financeit,51-200
2921783,AFIA Insurance Brokerage Services,-1-0
2860697,wega Informatik,-1-0
1098789,Quotient,501-1000
2904941,SALVO-IT,-1-0
2894930,GELLIFY,-1-0
1524379,Quantum Brains,1-50
1534034,GoSilico,1-50
323668,Dachser,10000--1
2293923,Seelk,1-50
398412,Ipex,1001-5000
2921964,Kronos Bio,-1-0
2229529,TickSmith,1-50
40907,Athlon,1001-5000
779982,Dashlane,51-200
791750,VEEV Spirits,1-50
651524,Mitre 10,5001-10000
801546,Westwing Home and Living,1001-5000
2396022,Torii,-1-0
280902,Holt Engineering,1-50
636873,Grammarly,201-500
3069776,Growthtrack,-1-0
216171,MBP,201-500
230428,RWTH Aachen University,5001-10000
1042120,Foster Moore,51-200
688183,Vungle,201-500
1857121,Amach.co,1-50
16198,Accruent,1001-5000
693913,Snapt,1-50
21353,Zions Bank,1001-5000
1048,U.S. Cellular,5001-10000
2290554,Vision Properties Development,201-500
2908426,FlowerAdvisor,-1-0
889456,Palmer Johnson Power Systems,51-200
2974162,Claim Genius,-1-0
1506642,Payability,1-50
769239,PeopleSearch,201-500
894770,Saje Natural Wellness,501-1000
527070,Albario Engineering,501-1000
1589801,Discovery Cycle Professionals,51-200
13785,Intercontinental Exchange,1001-5000
1196942,Xangars,51-200
1270295,Confluent,51-200
1013339,Middle Point,201-500
1563898,SoundWay Consulting,1-50
796288,Spectrum IT Recruitment,1-50
29863,Dimensional Fund Advisors,1001-5000
1387788,Intego,1-50
360337,Globys,51-200
853455,Terakeet,201-500
550201,Plant Lipids,501-1000
651270,Oversight Systems,51-200
3044353,NumerixS Quant,-1-0
2337070,Syqe Medical,51-200
427147,Efftronics Systems,501-1000
2394,Armstrong World Industries,1001-5000
1309188,Invoke Software,-1-0
1921519,The App Concept ,51-200
2570636,James Delivery,201-500
2061454,Modern Telecom Systems,1-50
8791,Gruner + Jahr,5001-10000
2952828,Happy Trails! Asia,-1-0
626273,Bugaboo,1001-5000
1769981,Tessian,51-200
1886514,People First,1-50
415903,National Capitol Contracting,51-200
2426075,Cuvva,1-50
2959706,Capital Electech,-1-0
2252736,ADES International Holding,1001-5000
943990,Innofied Solution,51-200
6193,Acceptance Insurance,1001-5000
8752,Cascades,10000--1
1067847,SIGMATEK,201-500
2972337,OM2,-1-0
39601,Tekla,201-500
511675,Supercell,201-500
475233,Centric,1001-5000
1285739,Discovery Holiday Parks,501-1000
2539851,Kinly,501-1000
2463098,Professional Career Services,51-200
257982,Black & McDonald,1001-5000
2144169,People Corporation,501-1000
1191856,Solnet,51-200
907156,Health Solutions,201-500
2913362,NEXO Professional Community,-1-0
112848,Lutron,1001-5000
1487090,CNT Management Consulting,51-200
14880,SRAM,1001-5000
1656009,Mango Solutions,51-200
914384,CyberPro Consulting,51-200
432379,Plasma,51-200
1005027,RTL2 Fernsehen,201-500
906762,Emirates Consulting Group,501-1000
1532840,Seerene,51-200
525900,Al Rajhi Takaful,501-1000
485513,PromonLogicalis,201-500
1643216,Fitnet Manager,1-50
1974154,YsecIT,51-200
517554,Myplanet,51-200
1566734,Cipal Schaubroeck,201-500
3076834,Marcforte Business Consulting,-1-0
1647049,Politeknik Mersing,51-200
245804,Schenck Process,1001-5000
2199279,Clariter,51-200
948217,QuinScape GmbH,51-200
2380938,Serem,201-500
222068,WorldFirst,501-1000
2883008,PlaceMakers,1001-5000
2505702,VIOOH,51-200
2862155,HelloToby,1-50
8821,Outokumpu,10000--1
283820,Quanticate,201-500
2860546,Bowtie Life Insurance Company,1-50
